film,review,sentiment,sentiment_category
Frozen2,sadly film felt like another cash grab film disney need forgettable sequel understand people find movie interesting,-0.16666666666666666,neutral
Frozen2,hated need frozen sequel heck disney first one bad enough,-0.33749999999999997,negative
Frozen2,thought could worse first bad message bad music annoying character thing save movie olaf âï,-0.4699999999999999,negative
Frozen2,frozen 2 one best film far 2019 give u great balance humor emotion conclusion could call mature tale predecessor maybe good bad depending type audience view think franchise changed kid teenager based movie far good,0.3500000000000001,positive
Frozen2,ending perfect movie definitely make cry,0.5,positive
Frozen2,una pelãcula que pretende emular el ãxito de la primera entrega al menos en taquilla asã parece la pelãcula e muy divertida emocionante con muy buena dinãmica pesar de parecer saturada de situaciones personajes por momentos un tanto melancã³lica pero eso se los dejo ustedes decidir la mãºsica e para mi gusto superior la primera entrega dejando de lado let go que sin duda e de los grandes ãxitos de disney el mensaje e muy interesante buscando explicar sentimientos de pãrdida crecimiento sobre los grandes cambios en la vida tanto para los adultos cã³mo para los niãos sin duda e una pelãcula que para el pãºblico infantil serã de ãsas que verãn una otra vez con sus padre hasta volverlos locos una animaciã³n de primera que sorprende por la paleta de colores un tanto sombrãos otoãales que le dan una nueva visiã³n ãsta historia cã³mo ãºltima recomendaciã³n hay una escena extra al final de los crãditos para que tengan paciencia,0.2333333333333333,positive
Frozen2,catchy song graphic great usual disney feel story bit bland seemed like told like whole thing elsa saved seeming death feel resembles plot first film much also think whole elsa ice spirit queen spirit ana queen arendelle bit much however better sequel car 3 wish devotion unique storyline,0.20984848484848487,positive
Frozen2,loved frozen 10 year old frozen ii released seven year since first installment excited see movie liked sequel villain excitement thrill still pacing seemed rushed trailer focused dark sea scene made think much look deleted scene much better sophisticated final one also kind wished elemental user downgraded disney cash grab character despite liked tried kind slip away typical disney princess story formula made story quite shocking still scene solely catered kid,0.2472222222222222,positive
Frozen2,one worst disney movie alltime definitely better animated movie rottentomatoes gave bad critique like lot movie show biased rottentomatoes got lot crap rated high actually good frozen series one,-0.18999999999999997,neutral
Frozen2,honesty good movie yet issue elsa winy bitch get bitch shut already one care parent died last movie killing olaf damn monster second yet still even imagining bullshit go hell racist as bitch elsa lesbian would make winy bitch much bearable christoph kind sketch hunch still thank listening,0.3,positive
film,review,0.0,neutral
Inside Out2,legal ma primeiro ã melhor,0.2,neutral
Inside Out3,awesome movie sequel,1.0,positive
Inside Out4,think much better first one,0.375,positive
Inside Out5,enjoyed kid,0.5,positive
Inside Out6,anxiety make want punch,0.0,neutral
Inside Out7,great movie age open eye âinner partsââemotions perfect replication part would âlook likeâ reaction situation life,0.6,positive
Inside Out8,kid absolutely loved wife balling eye would recommend everyone must watch,0.7,positive
Inside Out9,quite good original good follow time riley hit puberty sort emotion come play like anxiety envy embarrassment new one called ennui mean boredom lack interest good message end good family movie ðððð5 disney,0.4284090909090909,positive
Inside Out10,loved fav sequel buttttttâ felt anxiety teenage emotion movie iâd maybe put love something instead literally loved loved loved loved though,0.5714285714285714,positive
Inside Out11,intensamente 2 e esa pelãcula apresurada para sacar dinero la gente por su anterior pelãcula pero con algunos momentos que se quedaran en la mente e tan mala en hablar sobre unos de los temas mãs complejos que puede haber la pubertad donde suceden cambios psicolã³gicos fãsicos muy difãciles pero logra mostrar la parte importante en esos cambios que hace la pubertad la misma pelãcula muestra ligeros agujeros de guiã³n con algunos conceptos mostrados en la primera entrega el guion de esta misma parece muy apresurado con poca creatividad,0.0,neutral
Inside Out12,iâm glad emotion movie love idea staying positive life still honestly wish antagonist monster called forgotten consumes memory something,0.4568181818181818,positive
Inside Out13,pixars excellent animated followup beautifully portrays rileyâs new teenage emotion finally pixar,0.3972727272727273,positive
Inside Out14,film really amazing animation incredible plot surprisingly good ending great,0.75,positive
Inside Out15,surpirsed still cineams long period time go watch movie home cineams almost 5 month crazy think,-0.325,negative
Inside Out16,disney never disappoints ðð¼,0.0,neutral
Inside Out17,usually sequellover movie really needed one made count,-0.024999999999999994,neutral
Inside Out18,5 good min mostly awful story basis story washed teenager lazy predictable script,-0.1875,neutral
Inside Out19,emotion film watch first one,0.25,positive
Inside Out20,bad interesting movie describing human growth fun way part good would give 77,0.16,neutral
Inside Out21,thereâs nothing like first inside needed development rileyâs character anxiety scene put word image many people struggle explain definitely watch inside 1 first,0.25,positive
Inside Out22,seemed unlikely pixar would able recapture spirit innovative first film sense part charm absolute originality however sequel prof still depth premise entirely convinced handled anxiety quite right spirit teenage emotional difficulty nuanced maturely addressed anxious adult someone trying parent preteen much film ring true yet never fails entertain touching relatable yet younger kid able enjoy less abstract value reminder pixar still,0.16095238095238096,neutral
Inside Out23,fine film,0.4166666666666667,positive
Inside Out24,think clever supposed remember thing first one since 9 year ago,0.20833333333333331,positive
Inside Out25,great canât top original hilarious,0.54375,positive
Inside Out26,definitely recommend emotional representation ð,0.0,neutral
Inside Out27,solid sequel one favorite pixar film aptly touch many emotion contrived lazy sequel definite recommendation,0.12142857142857144,neutral
Inside Out28,original betterthis followed formula,0.375,positive
Inside Out29,would say mature animated movie age,0.1,neutral
Inside Out30,justifies existence best pixar sequel incredibles 2 definitely top tier better original liked love thought would better short snl skit,0.496875,positive
Inside Out31,cute movie loved,0.6,positive
Inside Out32,really good definitely recommend saw theater epic,0.26666666666666666,positive
Inside Out33,25 year old connect movie much new emotion relatable learnt something new enjoyed movie highly recommend,0.20654545454545453,positive
Inside Out34,iâd rather watch morbius,0.0,neutral
Inside Out35,uma animaãão boa ma não atinge todo pãºblico,0.0,neutral
Inside Out36,e muy buena pelãcula una clara sesiã³n terapia que aborda la perfecciã³n los temas que quiere tratar algo criticado e que tenga el mismo arco argumental que la primera sin embargo hay que considerar que mete objetos narrativos que la diferencian de la precuela como el sentido de identidad los personajes en si se sienten carismãticos cada uno agrada tiene su momento de protagonismo el humor gusta e una pelãcula que solo e terapia psicologãa sino que diferencia de otras que son aburridas tienen un ritmo lento esta se sintiã³ fresca divertida por nada la visto 4 veces esta e la redenciã³n de disney pixar aunque escuchã mal de moana 2 pero obviando eso e un 55 visto robot salvaje flow transformer one pero siento que esta e una clara candidata al premio oscar 2025,0.0,neutral
Inside Out37,fantastic follow first anxiety favorite emotion,0.3833333333333333,positive
Inside Out38,best featured era,1.0,positive
Inside Out39,cried lot good way emotional well done,0.35,positive
Inside Out40,didnât even watch send ticket different location,0.0,neutral
Inside Out41,,0.0,neutral
Inside Out42,incredible every emotion captured perfectly must see much could take away movie,0.7000000000000001,positive
Inside Out43,must see heartfelt amazingly witty fun,0.26666666666666666,positive
Inside Out44,another sequel turned brilliant inside 2 brings audience back riley world making feel though never left story picking right left complexity riley development teenager mirror reallife challenge many people face stage worry fitting separation childhood friend high school daunting inside 2 beautifully highlight show even time intense anxiety friend help get film also delivers powerful message every emotionâboth good badâcontributes reminds u throw away emotion like integral making u amazing people inside 2 one best animated feature 2024 deep message resonate audience age,0.3997142857142857,positive
Inside Out45,nice interesting make think good,0.6,positive
Inside Out46,pixar continues deliver good sequel exception,0.7,positive
Inside Out47,daughter loved appreciate real life lesson depicted child screen movie provided tool lot insight kid,0.44999999999999996,positive
Inside Out48,arguable better first one would watch ð,0.375,positive
Inside Out49,good movie ððððððððððð,0.7,positive
Inside Out50,movie absolutely incredible total comeback pixar image movie truly breathtakingly beautiful nerve flowing water blend together create world full nature inside riley body emotional character movie still change color personality including 4 new emotion music movie really like cure forgotten emotion listen music movie also song bundle joy beginning movie really make feel little bit better nostalgia film content extremely good profound complicated like previous pixar film voice cast film remains familiar voice amy phoeler joy every time hear amy voice joy really love voice movie message meaningful life lesson learned thanks joy saying con even though plot movie quite stable movie still limited area simple story called acceptable movie also part could quite well felt bit startled movie bottom line ill give 4â½ star overall want see movie get ticket pure entertainment take believe hype outta,0.2771624979958313,positive
Inside Out51,pretty good movie beautiful animation good story character one problem pacing first movie went pretty good pace one fit little faster pacing wise still pretty good movie watch,0.46354166666666674,positive
Inside Out52,rarely sequel good original one love new emotion story great,0.46856060606060607,positive
Inside Out53,incredible movie animation music incredible,0.9,positive
Inside Out54,great movie good detail teen youth aging without making weird uncomfortable,0.1,neutral
Inside Out55,best movie explain emotion,1.0,positive
Inside Out56,loved story friendship witch choreography awesome,0.85,positive
Inside Out57,better first one,0.375,positive
Inside Out58,good inside 1 ðð,0.7,positive
Inside Out59,understanding every emotion movie walking put comparing emotion family hilarious absolutely loved movie kiddos,0.6,positive
Inside Out60,live expectation first one way better mean good great,0.34564393939393945,positive
Inside Out61,definition perfect sequel capturing great magic original adding new fresh taste keep engaged whole time,0.473051948051948,positive
Inside Out62,inside 2 absolute hit film exceeded expectation â full emotion touching great humor idea ââdeveloping story emotion teenager life brilliant whole production visually beautiful plot deep time accessible touch important topic growing dealing difficult feeling character even developed whole thing really moving,0.32678571428571435,positive
Inside Out63,movie quite fun sometimes suspenseful adventurous great mix personal growth friendship new setting,0.28939393939393937,positive
Inside Out64,excuse meg lefauve told okay make leave movie made child tear perfectly illustrates experience growing teenage girl feel movie try make teenagehood feel like sort glitzy top experience inside 2 show transition child teenager awkward yet transformative brought back year freshman high school related riley hard throughout film,0.12183333333333332,neutral
Inside Out65,loved think interesting fun movie,0.5,positive
Inside Out66,loved inside 2 much dedicated bigger audience compared first one since kid wonât understand new emotion loved,0.331060606060606,positive
Inside Out67,nott good first still good time,0.5499999999999999,positive
Inside Out68,see one movie lifetime make one first inside,0.25,positive
Inside Out69,fun follow first filmð daughter loved ð lot great memory watching first sequel certainly life,0.41904761904761906,positive
Inside Out70,good first one one better pixar movie recent time,0.3625,positive
Inside Out71,awesome film hit feel,1.0,positive
Inside Out72,pixar studio best part disney probably r best movie watched year,1.0,positive
Inside Out73,fantastic rich full emotion care wonderful movie,0.53125,positive
Inside Out74,kid movie one question running mind entire movie teenager adult relate social issue movie trying illustrate kid 12yo wonât enjoy movie asking parent plenty question movieâone question âwhy watch movieâ,0.13333333333333333,neutral
Inside Out75,6yearold loved 16yearold fell asleep kind slow still good day,0.42499999999999993,positive
Inside Out76,would funner wasnât sad comedy still work,-0.5,negative
Inside Out77,loved movie recommend seeing,0.7,positive
Inside Out78,loved loved loved best movie iâve seen year,0.7749999999999999,positive
Inside Out79,cried much anxiety control waah,0.2,neutral
Inside Out80,liked second better first high bar hope isnât last see riley,0.25166666666666665,positive
Inside Out81,filme incrãvelmente bom todos o aspectos na trama no efeitos visual no personagens tudo ã muito reflexivo e bonito com cenas que podem te emocionar contruãão do personagens foi ã³timo todos foram muito melhor apresentados agora sã³ achei que faltou coisa filme por exemplo ansiedade poderia ser retratada outras ocasiãµes não sã³ rockey ma na vida dela pessoal ma foi um filme digno de divertida mente,0.0,neutral
Inside Out82,loved feeling powerful itâs good lesson learn,0.5666666666666667,positive
Inside Out83,age important film see excellently done,0.7,positive
Inside Out84,inside 2 reexploration growth inner world sequel pixar animation studio inside continues lead audience inner world little girl riley embarking fantastical touching adventure exploring mystery emotion growth film start various change riley experience entering adolescence quickly drawing audience back imaginative mental space familiar emotion character joy sadness fear disgust anger face brand new challenge riley life becomes complex diverse new environment interpersonal relationship selfawareness confusion make emotional world full ups down installment growth character indepth exploration emotion particularly remarkable joy longer solely pursues happiness learns accept existence value emotion sadness longer seen character brings sorrow profound emotional power show certain crucial moment becomes key factor driving story development character inner growth delicate portrayal reinterpretation emotion allow audience deeply understand every emotion essential part complete personality term story line besides main plot riley mind film cleverly introduces new element character sparkle represents riley potential creativity curiosity sparkle appearance add lot surprise vitality whole story interaction emotion character interesting full warmth jointly presenting series hilarious deeply moving visually inside 2 maintains pixars consistently high standard various scene inner world memory warehouse abstract thinking space exquisitely crafted highly imaginative use color still ingenious vividly reflecting emotional change character heart inside 2 animated film child great work suitable audience age explores profound topic confusion setback selfacceptance growth process lighthearted humorous way allowing audience gain inspiration strength laughter tear also prof pixars outstanding creativity profound emotional expression ability field animation usually use two site free movie short dramasif better website please recommend thank,0.19191783171291374,neutral
Inside Out85,cute true,0.425,positive
Inside Out86,worth wait great movie,0.55,positive
Inside Out87,box office flop lightyear elemental direct disney feature people reporting death pixar along come inside 2 make 15 billion dollar highest grossing animated film time sound familar back 2015 good dinosaur monster university underperformed critically financially people reporting death pixar along come inside made 850 million dollar best animated feature oscar deja vu categorize one pixars good sequel character worldbuilding progress believable way teach good lesson unique way like pixar film well animated great music initially concerned going film instead pete docter directing mann probably even doctorate even replaced two voice actor original 5 emotion new va good job lack continuity bother movie part better first part worse total even good first starting part one worse original inciting incident get adventure going feel abrupt film thing escalate quickly way problem solved inside feel earned first general concluding scene hit hard first ending positive story riley interesting one film adventure emotion go connected forgive pun emotional journey overall one funnier first need feel anxious one film delivers joy viewer,0.26365683865683864,positive
Inside Out88,adult found first movie cute enjoyable touch tear certain point therefore genuinely looking forward sequel especially seeing trailer however movie childish boring aspect made like watching saturday morning cartoon made 5 year old,0.08642857142857144,neutral
Inside Out89,surprisingly even better first part,0.48333333333333334,positive
Inside Out90,creative movie better first one,0.4166666666666667,positive
Inside Out91,someone sat seat movie excellent,1.0,positive
Inside Out92,pixar back back peak sequel,0.0,neutral
Inside Out93,come close second original equally weighty message portrayal anxiety wildly accurate commendable writer without demonizing original still favorite animated film worthy predecessor,0.2833333333333333,positive
Inside Out94,really good movie 1st better really good,0.6333333333333333,positive
Inside Out95,disappointing sequel dealing heavy topic coming amazing debut film inside 2 seemed doomed failure mediocrity find squarely latter nuance ânew emotionsâ felt like wasted potential absence true threat rileyâs well like running away first movie leaf film feeling hollow joke land iâm grateful isnât another common puberty joke filled movie good message good ending canât complain much film however would recommend rewatching first hardly add much new need explored,0.06827651515151514,neutral
Inside Out96,came low expectation sequel film ended well blew away expectation realistic depiction anxiety attack ever seen anxiety general really accurate throughout movie someone struggle gad found agreeing much film cried ending never cry movie terrific film,0.1361111111111111,neutral
Inside Out97,fantastic sequel loved much,0.43333333333333335,positive
Inside Out98,simply wonderful filmmaking perfect blend story visuals emotion hit feel,1.0,positive
Inside Out99,ingenious exciting simply perfect sequel recommended viewing everyone adult young target audience,0.4,positive
Inside Out100,really great wholesome movie great job putting head young person going high school deal,0.465,positive
Inside Out101,movie desperately trying recapture magic original whilst still okay movie important theme message movie copy first one much main goal character story girl could better also concern separation servicable story grand emotional ending kind lack impact previous installment still fine movie come close first movie,0.2636904761904762,positive
Inside Out102,inside 2 good movie,0.7,positive
Inside Out103,joy sadness fear anger disgust emotion feel watching inside 2 inside 2 full wonder emotion firstly grow feel different emotion like hit age 13 thatâs happened inside 2 youâll get emotion movie anxiety boredom jealousy embarrassment grow elder get nostalgia secondly like hockey feature movie recommend everyone lastly like adventure watch inside 2 adventure going puberty overall inside 2 heartwarming movie itâs fantastic music relaxing beautiful itâs greatest movie love know hm aged 10,0.2576923076923077,positive
Inside Out104,repetitive first movie dragged liked beginning movie get boring anxiety start taking,-0.1,neutral
Inside Out105,expanding rileyâs mind new emotion hard time adolescentâs life,-0.07765151515151517,neutral
Inside Out106,anxiety perfectly portrayed prefer 1st partthis one seemed kind repeatable,0.8,positive
Inside Out107,didnât go beyond like first film never moment didnât feel tender genuine,0.325,positive
Inside Out108,even could like 10 star show good message comedy family loving movie joker foile deux start taking note,0.6499999999999999,positive
Inside Out109,inside 2 touching insightful imaginative movie definitely deeper meaning feel would resonate adult teen young child still entertaining enough would enjoy definitely recommend watching ð,0.22000000000000003,positive
Inside Out110,one relatable movie ever seen better first anyone anxiety undoubtedly relate home run pixar,0.375,positive
Inside Out111,wonderful sequel pixar great movie young old,0.5,positive
Inside Out112,good first ððððµð,0.475,positive
Inside Out113,ansiedade deu ansiedade,0.0,neutral
Inside Out114,heartwarming movie riley grown middle school new emotion entered brain headquarters embarrassment anxiety boredom envy even new belief system core belief guide anxiety come take joy lead role anxiety push original emotion away suppressing anxiety good first keep trying much riley go hockey camp 2 middle school friend try make high school team anxiety control riley riley push away friend order succeed riley nearly panic attack anxiety try much put pressure riley riley formulates new belief good enough joy original emotion make back headquarters joy convinces anxiety let go control riley take belief planted riley formulates belief sometimes everchanging end result acceptance emotion circumstance trying control thing life much control,0.3034545454545455,positive
Inside Out115,tad cumbersome addition many character ending make journey fantastic line animated feature energy predecessor voice fine honestly everything fine great make disappointment kid fun parent enough fun well probably another one next five year final score 710,0.261111111111111,positive
Inside Out116,nice addition inside movie franchise,0.6,positive
Inside Out117,like first movie inside 2 brilliant masterpiece,0.575,positive
Inside Out118,entertaining enough least old single dude like value adolescent parent try figure stuff,0.04571428571428572,neutral
Inside Out119,inside 2 suggestion follow rileyâs trouble course adolescence add new character animated movie â anxiety envy besides joy sadness anger fear disgust animating voice acting great animation properly show confusion disorder teenage girlâs mind compared âtoy story 2â may rich genuine sentiment return viewer child adult challenge act growing also enjoyed comedy theme present maybe continuous showing better comprehension allowed less feeling compare first one although part sort teary interesting see joy anxiety interacted character real term showing u emotion work decisionmaking youâre trouble,0.2047348484848485,positive
Inside Out120,absolute garbage teen trying relatable weird emotional people want heard idiot rarely give movie 910 trash people rate well want trendy agree everyone cool similar taste recommend got 17 billion dollar beyond ruined love first film,0.0818181818181818,neutral
Inside Out121,inside 2 good job many portrayal emotion many viewer may find voice acting animation live original many small detail vocal tone smaller animation detail omitted sequel leaving feel slightly underdeveloped pay attention thing small omission favour plot begin feel slightly predictable compared first increased ensemble emotion time bog film worse simply background character hardly interaction beyond cheap comedy combined dialogue time feel like small attempt humour cause film potential end feeling underwhelming compared original,0.09640151515151515,neutral
Inside Out122,good many better way could gone bad,0.25,positive
Inside Out123,inside 2 gem thatâs funny creative heartwarming though itâs aimed kid movie brilliantly capture human emotion way anyone relate storyline easy follow yet layered meaning making educational young viewer deeply resonant adult fear particular really stood character portrayed accurately make reflect inner anxiety pixar taken complex topic made feel personal approachable childrenâs film itâs reminder every emotion value understanding enrich u,0.2,neutral
Inside Out124,aparte de dreamworks cuando pixar se lo propone hace secuelas que pueden superar la original en este caso sã yo pienso que inside 2 e mejor que la 1 910,0.375,positive
Inside Out125,love 2d animation guy,0.5,positive
Inside Out126,film anxiety take take part small time still great movie definitely recommend,0.18333333333333335,neutral
Inside Out127,inside fun,0.3,positive
Inside Out128,movie involved anxiety ruling 5 emotion know joy thrown would permanently skip movie much inside wouldâve stand alone film given idea movie,0.5,positive
Inside Out129,conveyed good moral kid,0.35,positive
Inside Out130,great follow first one really good representation growth emotion adolescence puberty seem moment odd change system seem consistent world set first film minor,0.29047619047619044,positive
Inside Out131,fuckin hate movie,-0.8,negative
Inside Out132,movie got everything right came puberty young woman scene riley anxiety attack joy trying calm anxiety emotional scene relate u want hug,0.29714285714285715,positive
Inside Out133,good movie dealing new feeling social relationship teenager feel like basically first movie character,0.2799242424242424,positive
Inside Out134,three word best pixar movie love everything story plot new character worth watchingâºïððððâïððððððð¹ðµð³ððð,0.48409090909090907,positive
Inside Out135,case expecting worse pleasantly surprised nice look teenage year anxiety selfesteem believe great movie modern kid glad see,0.2571428571428572,positive
Inside Out136,star rating say bad favorite pixar make sequals think one bad one toy story 4,-0.2999999999999999,negative
Inside Out137,inside 2 take u back vibrant world riley emotion introduce new feeling reflect growing complexity teenager film capture challenge adolescence humour heart showcasing emotion evolve intract new way animation remains stunning story line relatable insightful making delightful sequel resonates audience age,0.32323232323232326,positive
Inside Out138,certainly bad movie plot overall low stake never really concerned riley movie never really made worry little seemed like pretty insignificant issue animation quality good nothing seen however one positive believe tackle idea puberty well movie never talked anything sexual related puberty great way attack difficult topic tackle,0.06844405594405595,neutral
Inside Out139,movie phenomenal,0.5,positive
Inside Out140,fun age smart time great followup original,0.42232142857142857,positive
Inside Out141,pixar right making meaningful important movie generation alike,0.3952380952380952,positive
Inside Out142,master finally came pixar movie like light year elemental new emotion rilies nice allmost anything movie expect anxiety amazing character thought going bad movie like light year elemental come cinema see wrong,0.11704545454545456,neutral
Inside Out143,good first inside definitely introduces complex idea growing riley also donât know character anxiety incredibly annoying even joyful âletâs work togetherâ moment end,-0.030000000000000027,neutral
Inside Out144,new emotion well defined inner working get lot dumber,0.06818181818181818,neutral
Inside Out145,think inside 2 even surpasses first film provides real vivid representation teenager go age took almost 25 year old back teenage year top movie left reassuring sense comfort one film highly recommend kid offer valuable perspective make feel truly understood,0.1496875,neutral
Inside Out146,great movie comparing average movie comparing predecessor lack story seems like conflict throughout movie much smaller even led riley runaway home,0.21666666666666667,positive
Inside Out147,good first one still damn good riley get tortured two movie like give break damn,0.5499999999999999,positive
Inside Out148,girl loved movie,0.7,positive
Inside Out149,movie good much thing first movie even though riley grew part moved forward thing happened way term emotion,0.3833333333333333,positive
Inside Out150,inside 2 whirlwind emotion thoroughly captured essence adolescence joyful bliss opening scene terrifying uncertainty self doubt defines life many teen day age inside 2 smashing success remembered year come far pixarâs best work last 4 year must see anyone feeling joyful sad disgusted fearful angry anxiousâ get idea,-0.18181818181818182,neutral
Inside Out151,want talk mental health kid maybe simplistic way adult could make good money need really self help film,0.07999999999999999,neutral
Inside Out152,âinside 2â great continuation first film animation stunning character delightful tackle growing anxiety way pack emotional punch,0.51,positive
Inside Out153,good story theme growing adolescence starting socialize new thing new thing actually become anxiety future even though past teenage year never panic attack relax surroundings like alone rather joining people,0.09034090909090908,neutral
Inside Out154,really liked donât usually like continue hasnât inside movie canât say donât like,0.175,neutral
Inside Out155,cute really fun add new emotion,0.31212121212121213,positive
Inside Out156,thought super cute good sequel,0.5111111111111111,positive
Inside Out157,e los mismo pero mãs caro,0.0,neutral
Inside Out158,one disney pixar animation studio finest sequel inside certainly shined meaningful well conveyed story well resonated character well maintaining entertainment value,0.35714285714285715,positive
Inside Out159,first film concept work spectacularly first suffer much potential limited runtime however first inside universal concept anyone everyone relate anyone younger would somewhat lost go unfortunately target demographic movie movie stick landing exactly done favour target audience,0.04761904761904762,neutral
Inside Out160,recommend film age explains many emotion every single person experience point life itâs okay feeling emotion would definitely made difference life,0.23214285714285715,positive
Inside Out161,badjust good nothing wrong still better 90,0.2333333333333333,positive
Inside Out162,enjoyed original inside love pixar amazing job sequel disappoint,0.49375,positive
Inside Out163,pixar win exactly top bit refreshing sequel designed hit right kishkas succeeds,0.5571428571428572,positive
Inside Out164,movie perfect emotive deep message opinion best 1 teenager going feel identificated,0.6666666666666666,positive
Inside Out165,think first movie took appreciate one okay might take appreciate one well humor landed pixar always give top notch animation point really hit new self stating good enough poignant piercing think many people audience could relate moment film think fear anxiety person though right puberty going add new character lust,0.29167650531286893,positive
Inside Out166,disneypixar inside 2 great fun adorable film great funny lovable character old new however little nib pic film story pretty much thing first movie riley teenager facing new emotion like anxiety envy embarrassment enwee overall great movie whole family,0.3147017045454546,positive
Inside Out167,itâs great movie animation course beautiful personal opinion though inside 1 first movie heard microphone glitch movie first time watching time writing review even 10 minute movie notice microphone glitch spoiler ahead coach beginning riley friend microphone sounded like glitching listen closely sound like sheâs blank room overall good movie definitely recommend pixar fan story new character absolutely amazing,0.3321969696969697,positive
Inside Out168,daughter loved movie,0.7,positive
Inside Out169,inside 2 lot energetic enthusiasm voicing cast yes add new character time cool always repetitive scenario different setting franchise,0.14727272727272728,neutral
Inside Out170,love movie much help u already adult understand evolution mood sense mindset,0.26666666666666666,positive
Inside Out171,bad feel ripetitive different first one better,0.012500000000000039,neutral
Inside Out172,kid loved movie already watched multiple time adult bad sit funny moment somewhat predictable good kid movie ð,0.12142857142857144,neutral
Inside Out173,inside 2 sequel whose existence justified movie expands world tell another mature story time resonating older kid,0.2222222222222222,positive
Inside Out174,pixar standard animated feature,0.0,neutral
Inside Out175,deadpool wolverine else want,0.0,neutral
Inside Out176,humor essentially lesson learned first movie felt like watching first inside largely waste time,0.075,neutral
Inside Out177,want sequel disney love well first film give folk kid adult vocabulary use expressing feeling riley face challenge everyone see growing one sense another recommended safe kid,0.3375,positive
Inside Out178,someone lot anxiety life iâm really interested watching âfeelgoodâ movie focus mostly anxiety,0.375,positive
Inside Out179,new emotion introduced sequel may older kid teen help young child understand emotion parent older family member 4 year old comprehends better stressful feeling anxiety face showing empathy film funny full adventure helping kid understand feeling well others 5 mom star,0.1966329966329966,neutral
Inside Out180,sweet film delf struggle young girl hitting puberty get life change school friend certainly portrays anxiety well way accepting love need see first movie watch one id recommend anyway also fun movie,0.2857142857142857,positive
Inside Out181,film deserves love getting masterpiece,0.5,positive
Inside Out182,definitely outdid better first opinion easy sequel better original must see,0.3430555555555556,positive
Inside Out183,loved literally touched deepest spot know exist,0.7,positive
Inside Out184,inside 2 brilliant followup original dive even deeper world emotion daughter incredible time watching itâthere laugh mistyeyed moment great conversation afterward experience deal feeling really stood movie introduced new emotion expanded one already know love interaction hilarious several moment couldnât stop laughing seeing character handled rileyâs emotional rollercoaster grows older funny touching laugh movie carried powerful message memory reminded love share stay u even life change theme really hit home especially watched daughter reflect growing exciting scary film beautiful job showing matter happens love closest u constant found completely invested joyâs journey rooting emotion tried navigate new challenge daughter equally absorbed meaningful see relate character experience inside 2 manages explore complexity growing making easy relate viewer age curiosity daughter showed throughout movie infectiousâwe kept wondering would happen next new emotion emerged old one grew engaging experience making u think deal feeling real life voice cast delivered amazing performance really elevated film emotional core music spoton perfectly complementing scene moment nostalgia lighthearted fun felt truly connected movie shared experience daughter remember inside 2 go beyond animated movieâitâs reflection growing overcoming challenge importance kindness connection show matter emotion weâre dealing surrounding love understanding help u movie resonate year come message resilience sacrifice empathy one learn matter old watching daughter made even special reminded powerful story like youâre looking movie thatâs entertaining heartfelt full life lesson inside 2 mustwatch,0.3150268210050819,positive
Inside Out185,good overall message adult kid child understand find bit overrated really take anything away film opinion reason star maybe attention know hooked think good movie family enjoy know might like lot 810,0.35000000000000003,positive
Inside Out186,little cringy good,0.25625,positive
Inside Out187,one best pixar movie sequel ever seen 2024 one deserves oscar,1.0,positive
Inside Out188,really well done like every way puberty enough need live shitshow,0.11212121212121212,neutral
Inside Out189,decent movie found interesting appreciated storyline moral lesson manner teenager portrayed emotion demonstrated body change etc seemed like repeating passage first film significant problem film storyline similar first introduces new emotion joy initially reject eventually come understand accept,0.24345730027548207,positive
Inside Out190,questo cartone ã esattamente ciã² che ci aspettavamo dopo tanti e lunghi anni di attesa inutile dirlo inside 2 lascia il segno profondo e positivo nella vita delle persone e si attesta diventare un grande classico,0.0,neutral
Inside Out191,sin palabras esta pelãcula e muy hermosa trata de aclarar la angustia de toda persona entrando la etapa de la adolescencia tanto niãos adulto adolescentes comprenderãn el mensaje que da sã³lo e emocional sino que reflexiona en como recae el cambio en la persona,0.0,neutral
Inside Out192,heart warms kid like joy sadness fear anger envy embarrassment ennui anxiety great,0.30000000000000004,positive
Inside Out193,made nauseous first one way better,0.375,positive
Inside Out194,one best animation ever seen reminds complexity human emotion,0.5,positive
Inside Out195,mediocre stand relative recent disney movie,-0.16666666666666666,neutral
Inside Out196,know people loved movie good another disney push new norm say like forced terrible ruined another perfect film terrible sequel,0.03376623376623373,neutral
Inside Out197,spicing thing wrinkle teenage angst inside 2 clear head warms heart living predecessor emotional intelligence,0.03333333333333334,neutral
Inside Out198,one best movie,1.0,positive
Inside Out199,fun honestly encapsulates emotion teenager well must watch teen parent anyone want see good movie good sequel,0.45999999999999996,positive
Inside Out200,sequel second favorite pixar movie toy story inside 2 continues riveting inventive detailed explores lot aspect growing heart honesty course lot fun voice acting animation also terrific plotting tad familiar first one small flaw case film perfect age,0.29791666666666666,positive
Inside Out201,absolutely amazing comforting 1st movie already good one good adding new emotion follow riley teenage year great idea nothing wrong definitely recommend lot,0.30454545454545456,positive
Inside Out202,film cute adding new emotion alongside old one add whacky new adventure go riley,0.21818181818181817,positive
Inside Out203,film super cute beautiful take first one getting see emotion gave rest audience much look forward original team came together whacky adventure,0.41805555555555557,positive
Inside Out204,terrible compared first could follow along,-0.375,negative
Inside Out205,absolutely amazing want spoil much movie say one thing like coco ending absolutely perfect watch 9210,0.6,positive
